unique_id,ds,y,premium_chg,fundingRate,vol_chg,trades_chg,taker_buy_share,rv_24,hour_sin,hour_cos,dow_sin,dow_cos,fundingRate_missing,taker_buy_share_missing
BTCUSDT,2023-01-08 22:00:00,0.0004482982438069,0.00010856,0.0001,-0.3886352224517999,-0.3626520772396233,0.5712315590901603,0.0011768835883562,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0,0
BTCUSDT,2023-01-08 23:00:00,0.0098529324303626,0.00019869,0.0001,2.366768414984996,2.0827321949103137,0.5858836070097502,0.0023202284246024,-0.2588190451025215,0.965925826289068,-0.7818314824680299,0.6234898018587334,0,0
BTCUSDT,2023-01-09 00:00:00,0.0031600208201005,-0.00015201,0.0001,-0.2615831206030794,-0.2460357736651932,0.4906544771129492,0.002361097309047,0.0,1.0,0.0,1.0,0,0
BTCUSDT,2023-01-09 01:00:00,-0.0006929502779762,-0.0002631899999999,0.0001,-0.5267819868847194,-0.3736719300137405,0.5273142887179251,0.0023759605468526,0.2588190451025207,0.9659258262890684,0.0,1.0,0,0
BTCUSDT,2023-01-09 02:00:00,0.0009257669533582,0.0001224599999999,0.0001,0.336935821739166,0.2124376538307011,0.5065103187897803,0.0023738419767398,0.4999999999999999,0.8660254037844387,0.0,1.0,0,0
BTCUSDT,2023-01-09 03:00:00,0.00030258066624,-8.426999999999995e-05,0.0001,-1.120297408779548,-0.9925660475605688,0.4954139843776127,0.0023744453590825,0.7071067811865475,0.7071067811865476,0.0,1.0,0,0
BTCUSDT,2023-01-09 04:00:00,0.0016277086042997,-8.826000000000005e-05,0.0001,0.384799126142342,0.317534148443281,0.5013719726062259,0.0023713293736086,0.8660254037844386,0.5000000000000001,0.0,1.0,0,0
BTCUSDT,2023-01-09 05:00:00,-0.0012263486284602,-2.339999999999981e-06,0.0001,-0.2595046116491648,-0.2128157152789036,0.4684572185581854,0.0024030918997676,0.9659258262890684,0.2588190451025207,0.0,1.0,0,0
BTCUSDT,2023-01-09 06:00:00,-0.0008203422043191,0.0001193799999999,0.0001,-0.2392548157712486,-0.1561882781973356,0.483115537930053,0.0024212383034761,1.0,6.123233995736766e-17,0.0,1.0,0,0
BTCUSDT,2023-01-09 07:00:00,0.0005120655555792,-0.0001779499999999,0.0001,-0.2450212646077805,-0.2608614057071889,0.5449992515529022,0.0024180212082602,0.9659258262890684,-0.2588190451025206,0.0,1.0,0,0
BTCUSDT,2023-01-09 08:00:00,-0.0004073035398626,0.0001343899999999,-6.66e-06,0.3984321021904797,0.3729544531031141,0.5177176820715774,0.0024182335221914,0.8660254037844387,-0.4999999999999998,0.0,1.0,0,0
BTCUSDT,2023-01-09 09:00:00,0.0027547906578977,0.0001433699999999,-6.66e-06,0.7775677298845842,0.5622565389892813,0.5473301378309611,0.0024411563855448,0.7071067811865476,-0.7071067811865475,0.0,1.0,0,0
BTCUSDT,2023-01-09 10:00:00,0.0014672836142182,-0.00013108,-6.66e-06,-0.3148650106062405,-0.14570191315015,0.4937218403838582,0.0024427160036942,0.4999999999999999,-0.8660254037844387,0.0,1.0,0,0
BTCUSDT,2023-01-09 11:00:00,-0.0013454113072288,0.00013044,-6.66e-06,-0.5241686566184072,-0.484321840084263,0.4405471820894581,0.0024627706339738,0.258819045102521,-0.9659258262890682,0.0,1.0,0,0
BTCUSDT,2023-01-09 12:00:00,0.0006033392690021,6.845000000000001e-05,-6.66e-06,-0.0920323008204384,-0.1428447528373269,0.5012957073836252,0.002454613511144,1.2246467991473532e-16,-1.0,0.0,1.0,0,0
BTCUSDT,2023-01-09 13:00:00,-0.0013928710480293,-7.999e-05,-6.66e-06,0.9477487601370472,0.8580931436437051,0.5068650721911863,0.0024947783819926,-0.2588190451025208,-0.9659258262890684,0.0,1.0,0,0
BTCUSDT,2023-01-09 14:00:00,0.0021233524445403,-3.510999999999998e-05,-6.66e-06,-0.2010334527646833,-0.1173032444380535,0.5525330250510798,0.002509019916421,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0,0
BTCUSDT,2023-01-09 15:00:00,0.0003013130317501,-0.00011652,-6.66e-06,0.8308090612418795,0.6409593986818507,0.5241978219370726,0.0024765736089724,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0,0
BTCUSDT,2023-01-09 16:00:00,0.0033546597564448,5.428000000000008e-05,-6.66e-06,-0.3372969882813166,-0.2091705598510742,0.5103656402996165,0.0023619681827886,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0,0
BTCUSDT,2023-01-09 17:00:00,0.001759583692376,0.0001158399999999,-6.66e-06,-0.3571241953806598,-0.2648869278350734,0.4974917670623646,0.0023438267779174,-0.9659258262890684,-0.2588190451025206,0.0,1.0,0,0
BTCUSDT,2023-01-09 18:00:00,-0.0004381640994637,-8.682999999999998e-05,-6.66e-06,0.172593011133264,0.0950746762550007,0.5019009737235182,0.0023562887414306,-1.0,-1.8369701987210292e-16,0.0,1.0,0,0
BTCUSDT,2023-01-09 19:00:00,-0.0032113696123303,-0.0001093,-6.66e-06,-0.7173521993244929,-0.5985824886942073,0.42787135083529,0.0025015631505156,-0.9659258262890684,0.2588190451025203,0.0,1.0,0,0
BTCUSDT,2023-01-09 20:00:00,-0.0042204673848509,0.0003478599999999,-6.66e-06,1.0628487338781856,0.8882450726418529,0.4794515865590659,0.0026886437357427,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0
